company_name,role,country,date,hr_name
RBB Economics p,Territory Manager,Germany,20-04-2026,Hiring Manager
imperex Consulting GmbH a,Area Sales Manager,Germany,20-04-2026,Hiring Manager
imperex Consulting GmbH b,Regional Sales Manager,Germany,20-04-2026,Hiring Manager
Winvest Holding a,Key Account Manager,Germany,20-04-2026,Hiring Manager
Maisenbacher diamonds wholesale GmbH a,Sales Manager Agrochemical,Germany,20-04-2026,Hiring Manager
Maisenbacher diamonds wholesale GmbH b,Customer Relationship Manager,Germany,20-04-2026,Hiring Manager
Maisenbacher diamonds wholesale GmbH d,Territory Sales Manager,Germany,20-04-2026,Hiring Manager
FRANKUS Audit & Advisory GmbH a,Field Sales Manager,Germany,20-04-2026,Hiring Manager
Nico Moretti Finance Consulting a,Agriculture Sales Manager,Germany,20-04-2026,Hiring Manager
FinMatch AG a,Territory Manager,Germany,20-04-2026,Hiring Manager
Financial Trust Consulting GmbH a,Area Sales Manager,Germany,20-04-2026,Hiring Manager
benten capital GmbH & Co. KG a,Regional Sales Manager,Germany,20-04-2026,Hiring Manager
