company_name,role,country,date,hr_name
European Energy Exchange AG a,AML Analyst,Germany,28-04-2026,Hiring Manager
European Energy Exchange AG b,KYC Analyst,Germany,28-04-2026,Hiring Manager
European Energy Exchange AG c,Financial Crime Analyst,Germany,28-04-2026,Hiring Manager
European Energy Exchange AG d,Compliance Analyst,Germany,28-04-2026,Hiring Manager
European Energy Exchange AG e,Risk Analyst,Germany,28-04-2026,Hiring Manager
European Energy Exchange AG f,Sanctions Analyst,Germany,28-04-2026,Hiring Manager
CFH Beteiligungsgesellschaft mbH a,EDD Analyst,Germany,28-04-2026,Hiring Manager
Leipziger Volksbank eG a,CDD Analyst,Germany,28-04-2026,Hiring Manager
Leipziger Volksbank eG b,Transaction Monitoring Analyst,Germany,28-04-2026,Hiring Manager
Leipziger Volksbank eG c,Anti-Money Laundering Specialist,Germany,28-04-2026,Hiring Manager
Leipziger Volksbank eG d,Financial Crime Investigator,Germany,28-04-2026,Hiring Manager
Leipziger Volksbank eG e,Compliance Associate,Germany,28-04-2026,Hiring Manager
Leipziger Volksbank eG f,Regulatory Compliance Analyst,Germany,28-04-2026,Hiring Manager
