company_name,role,country,date,hr_name
s.a.x. Software GmbH a,Salesforce QA Lead,Germany,06-04-2026,Hiring Manager
Consiliari GmbH a,Salesforce QA Engineer,Germany,06-04-2026,Hiring Manager
Softwareschneiderei GmbH a,QA Lead,Germany,06-04-2026,Hiring Manager
emediagroup GmbH a,Test Lead,Germany,06-04-2026,Hiring Manager
Codelution GmbH a,Senior QA Engineer,Germany,06-04-2026,Hiring Manager
Appmond a,Software Test Engineer,Germany,06-04-2026,Hiring Manager
Navigate AG a,Salesforce Tester,Germany,06-04-2026,Hiring Manager
cluetec GmbH a,CRM QA Engineer,Germany,06-04-2026,Hiring Manager
cluetec GmbH b,Automation Test Engineer,Germany,06-04-2026,Hiring Manager
MegaPart GmbH - IT-Projekte und Engineering-Projekte Karlsruhe a,Manual Test Engineer,Germany,06-04-2026,Hiring Manager
it-structure Prozesslösungen GmbH a,QA Analyst,Germany,06-04-2026,Hiring Manager
it-structure Prozesslösungen GmbH b,Quality Assurance Engineer,Germany,06-04-2026,Hiring Manager
ISTEC Industrielle Software-Technik GmbH a,UAT Test Lead,Germany,06-04-2026,Hiring Manager
ISTEC Industrielle Software-Technik GmbH b,QA Manager,Germany,06-04-2026,Hiring Manager
ISTEC Industrielle Software-Technik GmbH c,Release Test Manager,Germany,06-04-2026,Hiring Manager
Cinetic Internet Systemhaus Gmbh a,Functional Test Engineer,Germany,06-04-2026,Hiring Manager
Cinetic Internet Systemhaus Gmbh b,Integration Test Engineer,Germany,06-04-2026,Hiring Manager
Cinetic Internet Systemhaus Gmbh c,API Test Engineer,Germany,06-04-2026,Hiring Manager
Cinetic Internet Systemhaus Gmbh d,Banking QA Specialist,Germany,06-04-2026,Hiring Manager
INIT a,Salesforce Test Consultant,Germany,06-04-2026,Hiring Manager
Implement-IT - Apple Premium Partner a,Salesforce QA Lead,Germany,06-04-2026,Hiring Manager
ILI.DIGITAL AG a,Salesforce QA Engineer,Germany,06-04-2026,Hiring Manager
Schwenk IT GmbH a,QA Lead,Germany,06-04-2026,Hiring Manager
orquidea GmbH a,Test Lead,Germany,06-04-2026,Hiring Manager
orquidea GmbH b,Senior QA Engineer,Germany,06-04-2026,Hiring Manager
InteRES GmbH a,Software Test Engineer,Germany,06-04-2026,Hiring Manager
reinheimer systemloesungen gmbh a,Salesforce Tester,Germany,06-04-2026,Hiring Manager
Infranaut IT-Services GmbH a,CRM QA Engineer,Germany,06-04-2026,Hiring Manager
cosee GmbH a,Automation Test Engineer,Germany,06-04-2026,Hiring Manager
SMART DATA Deutschland GmbH a,Manual Test Engineer,Germany,06-04-2026,Hiring Manager
SMART DATA Deutschland GmbH b,QA Analyst,Germany,06-04-2026,Hiring Manager
Bolinda Labs GmbH a,Quality Assurance Engineer,Germany,06-04-2026,Hiring Manager
codecare software GmbH a,UAT Test Lead,Germany,06-04-2026,Hiring Manager
NSK GmbH & Co. KG a,QA Manager,Germany,06-04-2026,Hiring Manager
SOFTTAILOR GmbH a,Release Test Manager,Germany,06-04-2026,Hiring Manager
blink.it a,Functional Test Engineer,Germany,06-04-2026,Hiring Manager
blink.it b,Integration Test Engineer,Germany,06-04-2026,Hiring Manager
