company_name,role,country,date,hr_name
Credit Plus Bank AG - Filiale Dortmund a,AML Analyst,Germany,09-04-2026,Hiring Manager
"Pia Richter, selbstständige Finanzberaterin für die Deutsche Bank a",Financial Crime Analyst,Germany,09-04-2026,Hiring Manager
"Pia Richter, selbstständige Finanzberaterin für die Deutsche Bank b",Risk Analyst,Germany,09-04-2026,Hiring Manager
Dortmunder Volksbank a,Compliance Analyst,Germany,09-04-2026,Hiring Manager
Dortmunder Volksbank b,KYC Analyst,Germany,09-04-2026,Hiring Manager
Dortmunder Volksbank c,Transaction Monitoring Analyst,Germany,09-04-2026,Hiring Manager
Dortmunder Volksbank d,Fraud Analyst,Germany,09-04-2026,Hiring Manager
Dortmunder Volksbank e,Risk & Compliance Specialist,Germany,09-04-2026,Hiring Manager
Dortmunder Volksbank f,FinCrime Specialist,Germany,09-04-2026,Hiring Manager
Dortmunder Volksbank g,Regulatory Analyst,Germany,09-04-2026,Hiring Manager
Dortmunder Volksbank h,AML Analyst,Germany,09-04-2026,Hiring Manager
Sparkasse Dortmund - S Private Banking a,Financial Crime Analyst,Germany,09-04-2026,Hiring Manager
Creditplus Bank AG - Filiale Bremen a,Risk Analyst,Germany,09-04-2026,Hiring Manager
Reisebank AG a,Compliance Analyst,Germany,09-04-2026,Hiring Manager
DONNER & REUSCHEL Aktiengesellschaft y,KYC Analyst,Germany,09-04-2026,Hiring Manager
DONNER & REUSCHEL Aktiengesellschaft z,Transaction Monitoring Analyst,Germany,09-04-2026,Hiring Manager
DONNER & REUSCHEL Aktiengesellschaft aa,Fraud Analyst,Germany,09-04-2026,Hiring Manager
Quirin Privatbank AG Bremen a,Risk & Compliance Specialist,Germany,09-04-2026,Hiring Manager
Deutsche Factoring Bank GmbH & Co.KG a,FinCrime Specialist,Germany,09-04-2026,Hiring Manager
Deutsche Factoring Bank GmbH & Co.KG b,Regulatory Analyst,Germany,09-04-2026,Hiring Manager
TARGOBANK c,AML Analyst,Germany,09-04-2026,Hiring Manager
Santander b,Financial Crime Analyst,Germany,09-04-2026,Hiring Manager
WFB Wirtschaftsförderung Bremen GmbH a,Risk Analyst,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Axel Hiegemann, selbstständiger Immobilienberater a",Compliance Analyst,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Axel Hiegemann, selbstständiger Immobilienberater b",KYC Analyst,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Axel Hiegemann, selbstständiger Immobilienberater c",Transaction Monitoring Analyst,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Axel Hiegemann, selbstständiger Immobilienberater d",Fraud Analyst,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Axel Hiegemann, selbstständiger Immobilienberater e",Risk & Compliance Specialist,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Axel Hiegemann, selbstständiger Immobilienberater f",FinCrime Specialist,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Axel Hiegemann, selbstständiger Immobilienberater g",Regulatory Analyst,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Axel Hiegemann, selbstständiger Immobilienberater h",AML Analyst,Germany,09-04-2026,Hiring Manager
Thomas Christoffel e. Kfm. a,Financial Crime Analyst,Germany,09-04-2026,Hiring Manager
Thomas Christoffel e. Kfm. b,Risk Analyst,Germany,09-04-2026,Hiring Manager
Thomas Christoffel e. Kfm. c,Compliance Analyst,Germany,09-04-2026,Hiring Manager
C. Melchers GmbH & Co. KG a,KYC Analyst,Germany,09-04-2026,Hiring Manager
Kredo - Goldankauf Bremen a,Transaction Monitoring Analyst,Germany,09-04-2026,Hiring Manager
TauRes-Repräsentanz Bremen a,Fraud Analyst,Germany,09-04-2026,Hiring Manager
Münsterländische Bank Thie a,Risk & Compliance Specialist,Germany,09-04-2026,Hiring Manager
Münsterländische Bank Thie b,FinCrime Specialist,Germany,09-04-2026,Hiring Manager
finstreet GmbH - Office Münster a,Regulatory Analyst,Germany,09-04-2026,Hiring Manager
"VR Bank Augsburg-Ostallgäu eG, Geschäftsstelle Augsburg-Innenstadt a",AML Analyst,Germany,09-04-2026,Hiring Manager
Deutsche Bank Filiale j,Financial Crime Analyst,Germany,09-04-2026,Hiring Manager
Armin Seidl Finanzberater für die Deutsche Bank a,Risk Analyst,Germany,09-04-2026,Hiring Manager
DeinFinanzzentrum Cigdem Tasdelen a,Compliance Analyst,Germany,09-04-2026,Hiring Manager
Degussa Goldhandel GmbH d,KYC Analyst,Germany,09-04-2026,Hiring Manager
Alpha Star Management GmbH a,Transaction Monitoring Analyst,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Michael Berthold, selbstständiger Immobilienberater a",Fraud Analyst,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Michael Berthold, selbstständiger Immobilienberater b",Risk & Compliance Specialist,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Michael Berthold, selbstständiger Immobilienberater c",FinCrime Specialist,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Michael Berthold, selbstständiger Immobilienberater d",Regulatory Analyst,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Michael Berthold, selbstständiger Immobilienberater e",AML Analyst,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Michael Berthold, selbstständiger Immobilienberater f",Financial Crime Analyst,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Michael Berthold, selbstständiger Immobilienberater g",Risk Analyst,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Michael Berthold, selbstständiger Immobilienberater h",Compliance Analyst,Germany,09-04-2026,Hiring Manager
Bausparkasse Schwäbisch Hall AG - Simone Bayer a,KYC Analyst,Germany,09-04-2026,Hiring Manager
Felix Böhm - Baufinanzierung für Kapitalanlagen a,Transaction Monitoring Analyst,Germany,09-04-2026,Hiring Manager
Thomas Schmid Versicherungen und Finanzen b,Risk & Compliance Specialist,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Christian Weiß, selbstständiger Immobilienberater a",FinCrime Specialist,Germany,09-04-2026,Hiring Manager
"Deutsche Bank Immobilien Christian Weiß, selbstständiger Immobilienberater b",Regulatory Analyst,Germany,09-04-2026,Hiring Manager
Investitions- und Strukturbank Rheinland-Pfalz a,AML Analyst,Germany,09-04-2026,Hiring Manager
Investitions- und Strukturbank Rheinland-Pfalz b,Financial Crime Analyst,Germany,09-04-2026,Hiring Manager
Investitions- und Strukturbank Rheinland-Pfalz c,Risk Analyst,Germany,09-04-2026,Hiring Manager
Investitions- und Strukturbank Rheinland-Pfalz d,Compliance Analyst,Germany,09-04-2026,Hiring Manager
"Cameron Schweikhard, Selbstständiger Finanzberater für die Deutsche Bank a",KYC Analyst,Germany,09-04-2026,Hiring Manager
Pax-Bank für Kirche und Caritas eG - Standort Mainz a,Transaction Monitoring Analyst,Germany,09-04-2026,Hiring Manager
Pax-Bank für Kirche und Caritas eG - Standort Mainz b,Fraud Analyst,Germany,09-04-2026,Hiring Manager
Pax-Bank für Kirche und Caritas eG - Standort Mainz c,Risk & Compliance Specialist,Germany,09-04-2026,Hiring Manager
Pax-Bank für Kirche und Caritas eG - Standort Mainz d,FinCrime Specialist,Germany,09-04-2026,Hiring Manager
Pax-Bank für Kirche und Caritas eG - Standort Mainz e,Regulatory Analyst,Germany,09-04-2026,Hiring Manager
Pax-Bank für Kirche und Caritas eG - Standort Mainz f,AML Analyst,Germany,09-04-2026,Hiring Manager
Pax-Bank für Kirche und Caritas eG - Standort Mainz g,Financial Crime Analyst,Germany,09-04-2026,Hiring Manager
Pax-Bank für Kirche und Caritas eG - Standort Mainz h,Risk Analyst,Germany,09-04-2026,Hiring Manager
Pax-Bank für Kirche und Caritas eG - Standort Mainz j,KYC Analyst,Germany,09-04-2026,Hiring Manager
Pax-Bank für Kirche und Caritas eG - Standort Mainz k,Transaction Monitoring Analyst,Germany,09-04-2026,Hiring Manager
Pax-Bank für Kirche und Caritas eG - Standort Mainz l,Fraud Analyst,Germany,09-04-2026,Hiring Manager
Volksbank Darmstadt Mainz eG SB-Kooperations-Filiale Münchfeld a,Risk & Compliance Specialist,Germany,09-04-2026,Hiring Manager
Oberbank Mainz a,FinCrime Specialist,Germany,09-04-2026,Hiring Manager
Oberbank Mainz b,Regulatory Analyst,Germany,09-04-2026,Hiring Manager
Baufinanzierung & Finanzberatung Christian König Mainz a,AML Analyst,Germany,09-04-2026,Hiring Manager
Andreas Kissel :: Finanz- und Versicherungsmakler | Finanzberater :: a,Financial Crime Analyst,Germany,09-04-2026,Hiring Manager
Bausparkasse Mainz AG - Landesdirektion Günay Temurbek a,Risk Analyst,Germany,09-04-2026,Hiring Manager
IMPACT Group - Niederlassung Mainz a,Compliance Analyst,Germany,09-04-2026,Hiring Manager
