company_name,role,country,date,hr_name
Professional Scientists GmbH & Co. KG c,Finance Manager,Germany,27-04-2026,Hiring Manager
Professional Scientists GmbH & Co. KG d,Senior Finance Manager,Germany,27-04-2026,Hiring Manager
Professional Scientists GmbH & Co. KG e,Project Finance Manager,Germany,27-04-2026,Hiring Manager
Professional Scientists GmbH & Co. KG f,Financial Controller,Germany,27-04-2026,Hiring Manager
Professional Scientists GmbH & Co. KG g,Finance Business Partner,Germany,27-04-2026,Hiring Manager
Professional Scientists GmbH & Co. KG h,SAP FICO Consultant,Germany,27-04-2026,Hiring Manager
Professional Scientists GmbH & Co. KG i,SAP Finance Lead,Germany,27-04-2026,Hiring Manager
Professional Scientists GmbH & Co. KG j,ERP Finance Consultant,Germany,27-04-2026,Hiring Manager
Professional Scientists GmbH & Co. KG k,Project Accountant,Germany,27-04-2026,Hiring Manager
Professional Scientists GmbH & Co. KG l,Cost Controller,Germany,27-04-2026,Hiring Manager
TREAM GmbH a,Commercial Finance Manager,Germany,27-04-2026,Hiring Manager
Ingenieurbüro Altan - KFZ-Sachverständiger / Gutachter a,Accounts Manager,Germany,27-04-2026,Hiring Manager
Urban pawnshop Stuttgart AG a,Finance Transformation Manager,Germany,27-04-2026,Hiring Manager
Baker Tilly a,Audit and Compliance Manager,Germany,27-04-2026,Hiring Manager
