company_name,role,country,date,hr_name
Quirin Privatbank AG Köln a,Account Manager,Germany,06-04-2026,Hiring Manager
Banking One a,Senior Account Manager,Germany,06-04-2026,Hiring Manager
Banking One b,Key Account Manager,Germany,06-04-2026,Hiring Manager
Deutsche Bank Filiale b,Business Development Manager,Germany,06-04-2026,Hiring Manager
TARGOBANK a,Sales Manager Life Sciences,Germany,06-04-2026,Hiring Manager
B-Group AG Financial Planning a,Product Manager Life Sciences,Germany,06-04-2026,Hiring Manager
GLOBAL-FINANZ a,Territory Manager,Germany,06-04-2026,Hiring Manager
CNH Industrial Capital Europe S.A.S. Zweigniederlassung Deutschland a,Commercial Manager,Germany,06-04-2026,Hiring Manager
Volksbank Köln Bonn eG - Private Banking a,Inside Sales Manager,Germany,06-04-2026,Hiring Manager
Volksbank Köln Bonn eG - Private Banking b,Category Manager,Germany,06-04-2026,Hiring Manager
Volksbank Köln Bonn eG - Private Banking c,Account Manager,Germany,06-04-2026,Hiring Manager
Volksbank Köln Bonn eG - Private Banking d,Senior Account Manager,Germany,06-04-2026,Hiring Manager
Volksbank Köln Bonn eG - Private Banking e,Key Account Manager,Germany,06-04-2026,Hiring Manager
