company_name,role,country,date,hr_name
pharma solutions GmbH,Quality Assurance Manager,Germany,04-05-2026,Hiring Manager
APTARION biotech AG,QA Specialist,Germany,04-05-2026,Hiring Manager
bbi-biotech GmbH,Senior QA Executive,Germany,04-05-2026,Hiring Manager
BioGenes GmbH,GMP Compliance Specialist,Germany,04-05-2026,Hiring Manager
Alacris Theranostics GmbH,Quality Systems Specialist,Germany,04-05-2026,Hiring Manager
Astra Biotech GmbH,Validation Specialist,Germany,04-05-2026,Hiring Manager
InVivo BioTech Services GmbH - a Bruker company,Process Validation Specialist,Germany,04-05-2026,Hiring Manager
GENETEK BIOPHARMA GmbH,Cleaning Validation Specialist,Germany,04-05-2026,Hiring Manager
OakLabs Scientific GmbH,CAPA Specialist,Germany,04-05-2026,Hiring Manager
inne by Feral GmbH,Deviation Management Specialist,Germany,04-05-2026,Hiring Manager
inne by Feral GmbH - a,Audit and Compliance Manager,Germany,04-05-2026,Hiring Manager
inne by Feral GmbH - b,Quality Control and Assurance Specialist,Germany,04-05-2026,Hiring Manager
