company_name,role,country,date,hr_name
Taurus Credit Management LLC - Debt Management Plan | B2B Debt Collection,Banking Operations Executive,UAE,09-04-2026,Hiring Manager
Dubai Debt Recovery | No Win No Fee,Loan Operations Specialist,UAE,09-04-2026,Hiring Manager
Lin International Debt Management,Credit Analyst,UAE,09-04-2026,Hiring Manager
Mena Associates & Partners (Debt Collection Services),Branch Operations Manager,UAE,09-04-2026,Hiring Manager
AW HOLDING INT'L (Debt Collection Agency),Retail Banking Executive,UAE,09-04-2026,Hiring Manager
We Invest FZE LLC - Company Formation,Relationship Manager,UAE,09-04-2026,Hiring Manager
"Xpert Advisory | Business Setup & Accounting Services in Dubai, UAE",Loan Processing Officer,UAE,09-04-2026,Hiring Manager
Speed Debts Collection,Credit Operations Analyst,UAE,09-04-2026,Hiring Manager
Xact Auditing of Accounts FZE LLC,Banking Customer Service Executive,UAE,09-04-2026,Hiring Manager
"MarkAI Corporate Services | Business Setup Consultant Dubai, UAE",Financial Services Associate,UAE,09-04-2026,Hiring Manager
"Jitendra Chartered Accountants - Accounting & Auditing Services in Dubai, UAE",Banking Officer,UAE,09-04-2026,Hiring Manager
Credit Care Dubai,Loan Servicing Specialist,UAE,09-04-2026,Hiring Manager
"UAE Debt Collection and Legal Services , Criminal Lawyer Dubai",Retail Banking Associate,UAE,09-04-2026,Hiring Manager
